year,sale_date,postal_code,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2017,13/04/2017,,299559.47,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Beresford Green, Donabate, Co. Dublin, Ireland",53.4889065,-6.1624365,Fingal
2017,27/03/2017,Dublin 16,648750,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Ballyboden Rd, Rathfarnham, Dublin, Ireland",53.2847898,-6.2931468,South Dublin
2017,21/04/2017,Dublin 18,875000,Second-Hand Dwelling house /Apartment,,"10 Cairn Hill, Cornelscourt, Dublin 18, D18 K6F6, Ireland",53.2714337,-6.1700346,Dn Laoghaire-Rathdown
2017,07/04/2017,Dublin 3,243000,Second-Hand Dwelling house /Apartment,,"Carlton Court, St Lawrence Rd, Clontarf East, Dublin 3, Ireland",53.3620775,-6.2154392,Dublin City
2017,06/02/2017,Dublin 6,395000,Second-Hand Dwelling house /Apartment,,"6 Millbrook Village, Dublin 6, Ireland",53.317053,-6.243859,Dublin City
2017,22/02/2017,Dublin 10,151000,Second-Hand Dwelling house /Apartment,,"10 Cedar Brook Walk, Cherry Orchard, Dublin, Ireland",53.3369562,-6.381546,Dublin City
2017,22/02/2017,Dublin 10,151000,Second-Hand Dwelling house /Apartment,,"10 Cedar Brook Walk, Cherry Orchard, Dublin, Ireland",53.3369562,-6.381546,Dublin City
2017,28/02/2017,Dublin 10,65904.48,Second-Hand Dwelling house /Apartment,,"10 Cedar Brook Walk, Cherry Orchard, Dublin, Ireland",53.3369562,-6.381546,Dublin City
2017,28/02/2017,Dublin 10,65904.48,Second-Hand Dwelling house /Apartment,,"10 Cedar Brook Walk, Cherry Orchard, Dublin, Ireland",53.3369562,-6.381546,Dublin City
2017,14/06/2017,Dublin 11,230000,Second-Hand Dwelling house /Apartment,,"10 Charlestown Dr, Meakstown, Dublin 11, D11 KH99, Ireland",53.4045049,-6.2975185,Fingal
2017,12/04/2017,Dublin 17,370000,Second-Hand Dwelling house /Apartment,,"10 Clonshaugh Heights, Clonshagh, Dublin 17, D17 N674, Ireland",53.4044931,-6.213096,Dublin City
2017,07/03/2017,,213700,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"10 Castleland Park View, Kilsough North, Balbriggan, Co. Dublin, K32 X020, Ireland",53.5993435,-6.1759258,Fingal
2017,26/05/2017,Dublin 15,365000,Second-Hand Dwelling house /Apartment,,"11, Denewood, Beechpark Ave, Castleknock, Dublin 15, Ireland",53.3755729,-6.3624623,Fingal
2017,28/02/2017,,480000,Second-Hand Dwelling house /Apartment,,"10 Domville Dr, Templeogue, Dublin 6W, Co. Dublin, D6W XY64, Ireland",53.298678,-6.3152076,South Dublin
2017,29/03/2017,Dublin 3,155000,Second-Hand Dwelling house /Apartment,,"12, Drumderg Court, Fairview Ave Lower, Fairview, Dublin 3, Ireland",53.3643655,-6.2357404,Dublin City
2017,12/04/2017,,175000,Second-Hand Dwelling house /Apartment,,"10 Drynam Glen, Drynam Hall, Swords, Co. Dublin, K67 CK09, Ireland",53.4419131,-6.1966147,Fingal
2017,14/06/2017,Dublin 12,350000,Second-Hand Dwelling house /Apartment,,"10 Esposito Rd, Walkinstown, Dublin 12, D12 A0F1, Ireland",53.3192525,-6.3242517,Dublin City
2017,09/03/2017,,695000,Second-Hand Dwelling house /Apartment,,"10 Fairyhill, Newtownpark, Blackrock, Co. Dublin, A94 YK24, Ireland",53.2857101,-6.1791552,Dn Laoghaire-Rathdown
2017,21/03/2017,Dublin 10,193000,Second-Hand Dwelling house /Apartment,,"Sarsfield Rd, Kilmainham, Dublin, Co. Dublin, Ireland",53.3420459,-6.3264221,Dublin City
2017,13/01/2017,,915000,Second-Hand Dwelling house /Apartment,,"10 Glenart Ave, Carrysfort, Blackrock, Co. Dublin, A94 P8Y7, Ireland",53.2952988,-6.1914851,Dn Laoghaire-Rathdown
2017,19/06/2017,Dublin 16,535000,Second-Hand Dwelling house /Apartment,,"10 Glendoher Dr, Rathfarnham, Dublin 16, D16 Y9F7, Ireland",53.2844047,-6.2917286,South Dublin
2017,15/05/2017,Dublin 9,740000,Second-Hand Dwelling house /Apartment,,"10 Grace Park Gardens, Drumcondra, Dublin 9, D09 N8K0, Ireland",53.3684775,-6.2483418,Dublin City
2017,19/05/2017,Dublin 24,367000,Second-Hand Dwelling house /Apartment,,"10 Greenfield Park, Ballycullen, Dublin 24, D24 A2H9, Ireland",53.2763172,-6.332001,South Dublin
2017,13/06/2017,Dublin 13,332000,Second-Hand Dwelling house /Apartment,,"10 Greenwood Walk, Donaghmede, Dublin 13, D13 T2K4, Ireland",53.3977295,-6.1778561,Dublin City
2017,27/01/2017,,246696,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.372572,-6.3770713,Fingal
2017,04/04/2017,,725000,Second-Hand Dwelling house /Apartment,,"10 Haddington Lawn, Glenageary, Dublin, A96 T4C9, Ireland",53.2770487,-6.1225765,Dn Laoghaire-Rathdown
2017,06/04/2017,Dublin 11,188000,Second-Hand Dwelling house /Apartment,,"St Margaret's Rd, Dublin, Ireland",53.4059176,-6.2834899,Fingal
2017,10/02/2017,,465000,Second-Hand Dwelling house /Apartment,,"10 Hazel Lawn, Carriglea Downs, Dublin, A96 WA21, Ireland",53.2783584,-6.1486335,Dn Laoghaire-Rathdown
2017,31/01/2017,,325000,Second-Hand Dwelling house /Apartment,,"10 Kelly's Bay Weir, Ardla, Skerries, Co. Dublin, K34 RW14, Ireland",53.5807191,-6.1301059,Fingal
2017,27/06/2017,Dublin 1,160000,Second-Hand Dwelling house /Apartment,,"Apartment 6, Kelly's Court, Kellys Row, Rotunda, Dublin 1, Ireland",53.3582062,-6.2617618,Dublin City
2017,12/05/2017,,550000,Second-Hand Dwelling house /Apartment,,"10 Kennington Rd, Templeogue, Dublin 6W, Co. Dublin, D6W WC79, Ireland",53.2992592,-6.327598,South Dublin
2017,14/02/2017,Dublin 4,358000,Second-Hand Dwelling house /Apartment,,"Kirkwood, Park Ave, Dublin 4, Ireland",53.3273806,-6.2160547,Dublin City
2017,31/03/2017,Dublin 13,390000,Second-Hand Dwelling house /Apartment,,"10 Laracor Gardens, Grange, Dublin 13, D13 A7P4, Ireland",53.3955284,-6.1677969,Dublin City
2017,17/05/2017,Dublin 9,220000,Second-Hand Dwelling house /Apartment,,"10 Larkhill Rd, Whitehall, Dublin 9, D09 NA07, Ireland",53.3841998,-6.2454555,Dublin City
2017,23/03/2017,,690000,Second-Hand Dwelling house /Apartment,,"10 Leopardstown Gardens, Brewery Rd, Stillorgan, Dublin, A94 D653, Ireland",53.2799129,-6.1974525,Dn Laoghaire-Rathdown
2017,12/05/2017,Dublin 18,395000,Second-Hand Dwelling house /Apartment,,"10 Levmoss Ave, Sandyford, Dublin, Ireland",53.2632994,-6.1985798,Dn Laoghaire-Rathdown
2017,22/03/2017,Dublin 9,80000,Second-Hand Dwelling house /Apartment,,"10 Magenta Hall, Whitehall, Dublin 9, D09 A062, Ireland",53.3944566,-6.2441174,Dublin City
2017,15/03/2017,Dublin 13,562000,Second-Hand Dwelling house /Apartment,,"10 Martello Ct, Carrickhill, Portmarnock, Co. Dublin, D13 NP83, Ireland",53.4347768,-6.1359668,Fingal
2017,26/04/2017,Dublin 15,167000,Second-Hand Dwelling house /Apartment,,"22 Monastery Road, Redcow, Dublin, Ireland",53.3188301,-6.371244,South Dublin
2017,06/03/2017,Dublin 8,2.00E+05,Second-Hand Dwelling house /Apartment,,"10 New Rd, Inchicore, Dublin 8, D08 Y3KD, Ireland",53.3365447,-6.3304274,Dublin City
2017,14/02/2017,Dublin 7,150000,Second-Hand Dwelling house /Apartment,,"10 Nicholas Ave, Smithfield, Dublin 7, D07 V4A0, Ireland",53.3494726,-6.2757736,Dublin City
2017,14/02/2017,Dublin 7,150000,Second-Hand Dwelling house /Apartment,,"10 Nicholas Ave, Smithfield, Dublin 7, D07 V4A0, Ireland",53.3494726,-6.2757736,Dublin City
2017,14/02/2017,,136431,Second-Hand Dwelling house /Apartment,,"10 Nicholas Ave, Smithfield, Dublin 7, D07 V4A0, Ireland",53.3494726,-6.2757736,Dublin City
2017,14/02/2017,,136431,Second-Hand Dwelling house /Apartment,,"10 Nicholas Ave, Smithfield, Dublin 7, D07 V4A0, Ireland",53.3494726,-6.2757736,Dublin City
2017,10/04/2017,Dublin 3,905000,Second-Hand Dwelling house /Apartment,,"10 Oulton Rd, Clontarf East, Dublin 3, D03 FX65, Ireland",53.3611799,-6.2031318,Dublin City
2017,19/04/2017,Dublin 15,1015000,Second-Hand Dwelling house /Apartment,,"10 Parkview, Ashtown, Dublin 15, D15 VK6X, Ireland",53.3716533,-6.3464883,Fingal
2017,07/03/2017,Dublin 24,290000,Second-Hand Dwelling house /Apartment,,"10 Parkhill Dr, Kingswood, Dublin 24, D24 RVK8, Ireland",53.3009605,-6.3706322,South Dublin
2017,20/02/2017,,276651,New Dwelling house /Apartment,less than 38 sq metres,"13 Malahide Rd, Balgriffin, Dublin, Ireland",53.4046281,-6.1665709,Dublin City
2017,29/05/2017,Dublin 15,225000,Second-Hand Dwelling house /Apartment,,"10 Pinebrook Downs, Huntstown, Dublin 15, D15 WYY8, Ireland",53.3973786,-6.4124531,Fingal
2017,30/01/2017,Dublin 16,468000,Second-Hand Dwelling house /Apartment,,"10 Stocking Wood Dr, Rathfarnham, Dublin 16, D16 RX50, Ireland",53.2714924,-6.3176449,South Dublin
2017,06/04/2017,,332599,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2017,14/03/2017,Dublin 16,635000,Second-Hand Dwelling house /Apartment,,"10 Sandyford Rd, Sandyford, Dublin, Ireland",53.270106,-6.2252074,Dn Laoghaire-Rathdown
2017,27/04/2017,Dublin 7,495000,Second-Hand Dwelling house /Apartment,,"10 Navan Road, Rectory Green, Riverston Abbey, Dublin 7, D07 F447, Ireland",53.3716478,-6.3112956,Dublin City
2017,06/02/2017,Dublin 15,350000,Second-Hand Dwelling house /Apartment,,"10 Riverwood Gardens, Carpenterstown, Dublin 15, D15 K2Y2, Ireland",53.3735812,-6.3944118,Fingal
2017,05/05/2017,,430000,Second-Hand Dwelling house /Apartment,,"10 Roselawn, Ballydowd, Lucan, Co. Dublin, K78 F8N7, Ireland",53.3585544,-6.4337271,South Dublin
2017,16/03/2017,Dublin 5,250000,Second-Hand Dwelling house /Apartment,,"Rosevale Mansions, Howth Rd, Clontarf, Dublin 5, Ireland",53.3765436,-6.1925952,Dublin City
2017,16/03/2017,Dublin 5,250000,Second-Hand Dwelling house /Apartment,,"Rosevale Mansions, Howth Rd, Clontarf, Dublin 5, Ireland",53.3765436,-6.1925952,Dublin City
2017,16/03/2017,Dublin 5,10000,Second-Hand Dwelling house /Apartment,,"Rosevale Mansions, Howth Rd, Clontarf, Dublin 5, Ireland",53.3765436,-6.1925952,Dublin City
2017,16/03/2017,Dublin 5,10000,Second-Hand Dwelling house /Apartment,,"Rosevale Mansions, Howth Rd, Clontarf, Dublin 5, Ireland",53.3765436,-6.1925952,Dublin City
2017,21/04/2017,,594713.65,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Laraghcon, Co. Dublin, Ireland",53.3640443,-6.455319,Fingal
2017,13/02/2017,Dublin 6,760000,Second-Hand Dwelling house /Apartment,,"10 Sallymount Ave, Dublin 6, D06 PD73, Ireland",53.325129,-6.2512704,Dublin City
2017,18/01/2017,Dublin 12,245000,Second-Hand Dwelling house /Apartment,,"10 Saul Rd, Drimnagh, Dublin 12, D12 Y867, Ireland",53.3264283,-6.2994981,Dublin City
2017,03/03/2017,Dublin 8,271000,Second-Hand Dwelling house /Apartment,,"2 pudding row, Essex Street West, Dublin 8, Ireland",53.344625,-6.268463,Dublin City
2017,14/04/2017,,229500,Second-Hand Dwelling house /Apartment,,"10 Seafort Parade, Intake, Blackrock, Co. Dublin, A94 NE69, Ireland",53.3058177,-6.1883829,Dn Laoghaire-Rathdown
2017,13/01/2017,Dublin 5,495000,Second-Hand Dwelling house /Apartment,,"10 St Anne's Ave, Clontarf East, Dublin 5, D05 XV91, Ireland",53.3758332,-6.1777513,Dublin City
2017,26/01/2017,,390000,Second-Hand Dwelling house /Apartment,,"10 St Anne's Terrace, Clontarf East, Dublin 5, D05 P288, Ireland",53.3764153,-6.1757275,Dublin City
2017,05/05/2017,Dublin 7,210000,Second-Hand Dwelling house /Apartment,,"10 St Fintan Rd, Cabra East, Dublin 7, D07 P998, Ireland",53.3658392,-6.2870638,Dublin City
2017,20/01/2017,Dublin 8,320000,Second-Hand Dwelling house /Apartment,,"94-96 Thomas St, Merchants Quay, Dublin, CHY 7182, Ireland",53.3431578,-6.2775921,Dublin City
2017,22/03/2017,Dublin 7,240000,Second-Hand Dwelling house /Apartment,,"10 St Joseph's Parade, Phibsborough, Dublin 7, D07 N8V0, Ireland",53.3576528,-6.2669401,Dublin City
2017,23/03/2017,Dublin 8,336000,Second-Hand Dwelling house /Apartment,,"10 S Circular Rd, Wood Quay, Dublin, Ireland",53.332186,-6.2732646,Dublin City
2017,09/03/2017,Dublin 8,180000,Second-Hand Dwelling house /Apartment,,"2, 3 Richmond Street North, Merchants Quay, Dublin 1, Ireland",53.3339444,-6.2750833,Dublin City
2017,06/04/2017,Dublin 18,206035.24,Second-Hand Dwelling house /Apartment,,"Apartment 17, Cairnbrook Manor, Cairnbrook Ave., Dublin 18, Ireland",53.2479193,-6.1797148,Dn Laoghaire-Rathdown
2017,06/04/2017,Dublin 18,144361.23,Second-Hand Dwelling house /Apartment,,"Apartment 17, Cairnbrook Manor, Cairnbrook Ave., Dublin 18, Ireland",53.2479193,-6.1797148,Dn Laoghaire-Rathdown
2017,16/03/2017,Dublin 14,427312.78,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"10 Hazelbrook Square, Whitehall Rd, Whitehall, Dublin 14, D14 YN99, Ireland",53.2940267,-6.2657009,Dn Laoghaire-Rathdown
2017,03/03/2017,,324229.07,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"10 Boroimhe Elms, Nevinstown West, Swords, Co. Dublin, Ireland",53.4454199,-6.2299851,Fingal
2017,03/02/2017,,264317,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2017,17/02/2017,,427312.77,New Dwelling house /Apartment,less than 38 sq metres,"10 Hazelbrook Square, Whitehall Rd, Whitehall, Dublin 14, D14 YN99, Ireland",53.2940267,-6.2657009,Dn Laoghaire-Rathdown
2017,28/02/2017,Dublin 5,2.00E+05,Second-Hand Dwelling house /Apartment,,"2, Watermill Court, Watermill Rd, Clontarf East, Dublin 5, Ireland",53.3794334,-6.1761213,Dublin City
2017,01/03/2017,Dublin 18,220000,Second-Hand Dwelling house /Apartment,,"Apartment 15, Weavers Hall, Levmoss Park, The Gallops, Dublin 18, Ireland",53.263942,-6.1984187,Dn Laoghaire-Rathdown
2017,18/01/2017,,405000,Second-Hand Dwelling house /Apartment,,"10 Weston Cl, Lucan Demesne, Lucan, Co. Dublin, K78 PF21, Ireland",53.357944,-6.4717048,South Dublin
2017,10/02/2017,Dublin 15,250000,Second-Hand Dwelling house /Apartment,,"10 Willows Rd, Hartstown, Dublin 15, D15 EW0D, Ireland",53.3890849,-6.4145727,Fingal
2017,30/05/2017,Dublin 17,391000,Second-Hand Dwelling house /Apartment,,"10 Woodlawn Cl, Clonshagh, Dublin 17, D17 DK16, Ireland",53.3990873,-6.2305411,Dublin City
2017,03/03/2017,Dublin 18,3.00E+05,Second-Hand Dwelling house /Apartment,,"18 The Hill, Tiknock, Dublin 16, Ireland",53.268341,-6.2461603,Dn Laoghaire-Rathdown
2017,07/03/2017,Dublin 7,143400,Second-Hand Dwelling house /Apartment,,"10 Killala Rd, Cabra West, Dublin 7, D07 K0F1, Ireland",53.3648411,-6.2977668,Dublin City
2017,16/02/2017,Dublin 22,142000,Second-Hand Dwelling house /Apartment,,"Westbourne Dr, Deansrath, Dublin, Ireland",53.324034,-6.424026,South Dublin
2017,06/04/2017,,426000,Second-Hand Dwelling house /Apartment,,"100 Seafield Ct, Hackettsland, Killiney, Co. Dublin, A96 Y2P7, Ireland",53.2485627,-6.1147178,Dn Laoghaire-Rathdown
2017,13/04/2017,Dublin 4,875000,Second-Hand Dwelling house /Apartment,,"Apartment 54, Ardoyne House, Pembroke Park, Dublin 4, Ireland",53.327532,-6.238503,Dublin City
2017,02/02/2017,Dublin 14,625000,Second-Hand Dwelling house /Apartment,,"101 Barton Rd E, Dundrum, Dublin 14, D14 TN25, Ireland",53.2873648,-6.2558169,Dn Laoghaire-Rathdown
2017,22/02/2017,,320000,Second-Hand Dwelling house /Apartment,,"101 Corke Abbey, Cork Great, Bray, Co. Dublin, Ireland",53.2105009,-6.1113055,Dn Laoghaire-Rathdown
2017,07/04/2017,Dublin 13,290000,Second-Hand Dwelling house /Apartment,,"101 Donaghmede Rd, Grange, Dublin 13, D13 F782, Ireland",53.3933153,-6.1557868,Dublin City
2017,16/03/2017,Dublin 9,735000,Second-Hand Dwelling house /Apartment,,"101 Hollybank Rd, Drumcondra, Dublin 9, D09 H0X9, Ireland",53.3679133,-6.2610525,Dublin City
2017,11/01/2017,Dublin 18,255000,Second-Hand Dwelling house /Apartment,,"Olcovar, Shankill, Dublin 18, D18 EC90, Ireland",53.2263989,-6.1264827,Dn Laoghaire-Rathdown
2017,10/05/2017,Dublin 8,305000,Second-Hand Dwelling house /Apartment,,"101 Rialto Cottages, Rialto, Dublin 8, D08 T3KK, Ireland",53.3366006,-6.2968854,Dublin City
2017,16/01/2017,Dublin 11,168000,Second-Hand Dwelling house /Apartment,,"101 Silloge Gardens, Ballymun, Dublin 11, D11 A3A2, Ireland",53.3934867,-6.266704,Dublin City
2017,23/01/2017,Dublin 12,371000,Second-Hand Dwelling house /Apartment,,"101 Walkinstown Rd, Walkinstown, Dublin 12, D12 E2K8, Ireland",53.3202528,-6.3311103,Dublin City
2017,07/03/2017,Dublin 15,160000,Second-Hand Dwelling house /Apartment,,"101 Whitestown Park, Coolmine, Dublin 15, D15 V0PC, Ireland",53.3979793,-6.3974847,Fingal
2017,15/06/2017,,1500000,Second-Hand Dwelling house /Apartment,,"102 Avoca Park, Carrysfort, Blackrock, Co. Dublin, A94 R7Y4, Ireland",53.2937586,-6.1857779,Dn Laoghaire-Rathdown
2017,07/04/2017,Dublin 15,555000.66,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Porterstown, Castleknock Golf Club, Co. Dublin, Ireland",53.3670659,-6.3855459,Fingal
2017,15/02/2017,Dublin 11,83700.69,Second-Hand Dwelling house /Apartment,,"102 Mellowes Rd, Finglas West, Dublin 11, D11 R2X8, Ireland",53.3906441,-6.3137698,Dublin City
2017,19/01/2017,,165000,Second-Hand Dwelling house /Apartment,,"102 Moylaragh Cres, Clogheder, Balbriggan, Co. Dublin, K32 PE08, Ireland",53.6095833,-6.2008046,Fingal
2017,25/05/2017,Dublin 11,195000,Second-Hand Dwelling house /Apartment,,"Premier Square, Finglas Rd, Ballygall, Dublin 11, Ireland",53.3817894,-6.2897619,Dublin City
2017,28/02/2017,Dublin 9,395000,Second-Hand Dwelling house /Apartment,,"103 Celtic Park Ave, Beaumont, Dublin 9, D09 WV91, Ireland",53.3796379,-6.2290145,Dublin City
2017,18/04/2017,Dublin 3,275000,Second-Hand Dwelling house /Apartment,,"Corn Mill Row, Distillery Rd, Drumcondra, Dublin 3, Ireland",53.3630648,-6.2491393,Dublin City
2017,22/02/2017,Dublin 11,296000,Second-Hand Dwelling house /Apartment,,"103 Ferndale Ave, Ballygall, Dublin 11, D11 E5X4, Ireland",53.3871143,-6.2850441,Dublin City
2017,14/03/2017,,375000,Second-Hand Dwelling house /Apartment,,"103 Lakelands Cl, Stillorgan, Dublin, A94 T281, Ireland",53.28095,-6.2107339,Dn Laoghaire-Rathdown
2017,30/01/2017,Dublin 6,998000,Second-Hand Dwelling house /Apartment,,"103 Leinster Rd, Dublin 6, D06 F9K4, Ireland",53.3214267,-6.2776129,Dublin City
2017,07/03/2017,Dublin 15,272000,Second-Hand Dwelling house /Apartment,,"103 Millrace Rd, Pelletstown, Dublin, Ireland",53.3725312,-6.3354605,Fingal
2017,23/06/2017,Dublin 16,244000,Second-Hand Dwelling house /Apartment,,"103 Moreen Ave, Balally, Dublin 16, D16 RX37, Ireland",53.2739402,-6.2266117,Dn Laoghaire-Rathdown
2017,28/04/2017,,318000,Second-Hand Dwelling house /Apartment,,"Blackthorn, Dublin, Co. Dublin, Ireland",53.2764659,-6.2170209,Dn Laoghaire-Rathdown
2017,13/02/2017,Dublin 15,286000,Second-Hand Dwelling house /Apartment,,"103 Clon Brugh, Sandyford, Dublin, Ireland",53.263472,-6.2272561,Dn Laoghaire-Rathdown
2017,09/03/2017,Dublin 22,133000,Second-Hand Dwelling house /Apartment,,"Thornfield Square, Watery Ln, Clondalkin, Dublin 22, Ireland",53.3243492,-6.393099,South Dublin
2017,13/02/2017,,220000,Second-Hand Dwelling house /Apartment,,"104 Beechdale Ct, Oldcourt, Dublin 24, Ireland",53.2694463,-6.3380761,South Dublin
2017,06/01/2017,Dublin 15,214000,Second-Hand Dwelling house /Apartment,,"13, Bellgree House, Boulevard, Tyrrelstown, Dublin 15, Ireland",53.4209563,-6.3851148,Fingal
2017,28/04/2017,,270100,Second-Hand Dwelling house /Apartment,,"104 Boroimhe Alder, Fosterstown North, Swords, Co. Dublin, K67 DX85, Ireland",53.4438944,-6.237203,Fingal
2017,25/01/2017,Dublin 8,280000,Second-Hand Dwelling house /Apartment,,"Bow Bridge Place, Irwin St, Dublin 8, Ireland",53.3431786,-6.2966281,Dublin City
2017,11/04/2017,Dublin 22,250000,Second-Hand Dwelling house /Apartment,,"104 Cherrywood Dr, Fairview, Dublin 22, D22 V1H2, Ireland",53.3189391,-6.4110567,South Dublin
2017,07/04/2017,,246696,Second-Hand Dwelling house /Apartment,,"Hampton House, Grace Park Rd, Drumcondra, Dublin 9, Ireland",53.3726648,-6.2443064,Dublin City
2017,23/03/2017,Dublin 18,486000,Second-Hand Dwelling house /Apartment,,"104 Johnstown Ave, Glenageary, Dublin, A96 P5X8, Ireland",53.2668889,-6.1455797,Dn Laoghaire-Rathdown
2017,12/06/2017,Dublin 16,595000,Second-Hand Dwelling house /Apartment,,"104 Ludford Rd, Ballinteer, Dublin 16, D16 F208, Ireland",53.2805389,-6.2536428,Dn Laoghaire-Rathdown
